full_text,precinct,shape_area,shape_len,ward,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,NH_2MORE,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,H_2MORE,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,TOTHH,LESS_10K,10K_15K,15K_20K,20K_25K,25K_30K,30K_35K,35K_40K,40K_45K,45K_50K,50K_60K,60K_75K,75K_100K,100K_125K,125K_150K,150K_200K,200K_MORE,JOINID,TOTV_19,JOYCE_19,VALLAS_19,WILSON_19,PRECK_19,DALEY_19,MCCART_19,CHICO_19,MEND_19,ENYIA_19,FORD_19,SALGRIF_19,LHGTFT_19,FIORETTI_1,KOZLAR_19,TOTV_RO15,RO_E15,RO_G15,TOTV_G15,EMAN_G15,WILS_G15,FIORET_G15,GARCIA_G15,WALLS_G15,TOTPOP19,NH_WHITE19,NH_BLACK19,NH_AMIN19,NH_ASIAN19,NH_NHPI19,NH_OTHER19,NH_2MORE19,HISP19,H_WHITE19,H_BLACK19,H_AMIN19,H_ASIAN19,H_NHPI19,H_OTHER19,H_2MORE19,Ward_Prec,MAY19LL,MAY19TP,COUNTY,HVAP_pct,WVAP_pct,BVAP_pct,AMINVAP_pct,ASIANVAP_pct,NHPIVAP_pct,OTHERVAP_pct,2MOREVAP_pct,LESS_10K_pct,10K_15K_pct,15K_20K_pct,20K_25K_pct,25K_30K_pct,30K_35K_pct,35K_40K_pct,40K_45K_pct,45K_50K_pct,50K_60K_pct,60K_75K_pct,75K_100K_pct,100K_125K_pct,125K_150K_pct,150K_200K_pct,200K_MORE_pct,GARCIA_G15_pct,EMAN_G15_pct
26012,12.0,1250163.03616,4755.76674327,26.0,1294.99985402,220.9999956811086,200.99999017008204,4.999999995873154,11.999998997453526,0.0,4.999999694686186,18.999996996348056,831.9998724822683,257.9999620872577,27.999998984803376,4.999999998610698,4.999999002955986,0.0,446.9999213694766,88.99999103916383,962.9999037881354,581.9999183458964,205.99999598492113,140.99999361617307,3.99999999724877,11.999998997453526,0.0,2.999999847343093,14.999996999099286,407.47255438257486,70.92525660179713,50.06488455476673,12.516223488692747,9.55971127e-07,15.99294967729742,19.46967997540678,12.516224406451885,28.509171576922906,1.206908976e-06,28.50917073452171,62.58110650017252,63.97179871078015,14.602259433083445,6.953457391477321,1.009664474e-06,20.860368158659508,C26012,237,3,11,19,42,35,8,13,25,33,1,2,44,1,0,190,74,116,170,62,14,3,91,0,1295.0,424.81481481481484,131.55555555555554,0.0,16.444444444444443,0.0,0.0,54.81481481481482,667.3703703703706,479.6296296296296,39.74074074074075,16.444444444444443,0.0,0.0,131.55555555555554,0.0,26-12,122,69,Cook,0.6043613463059485,0.2139148666314323,0.14641745348210725,0.004153686808808643,0.012461059393930721,0.0,0.003115264950226939,0.015576322427545494,0.174061432700092,0.12286688763769092,0.03071672767668494,2.3460994285824744e-09,0.03924914575297182,0.047781573914612054,0.0307167299290063,0.06996586952984254,2.961939308596565e-09,0.06996586746246111,0.15358361152691352,0.15699658301579056,0.03583617908992571,0.017064848458354667,2.477871118288936e-09,0.05119453551974391,0.5352941176470588,0.36470588235294116
10011,11.0,3480455.70375,7924.90663484,10.0,2132.99995358,310.9999951686536,34.00000138416001,0.0,5.0,0.0,1.0,15.0,1766.99995703,784.9999775012293,9.0,25.000000193641203,2.0,0.0,838.9999775119859,107.00000182335663,1429.99997307,1122.99997751,275.9999951686536,20.00000039581986,0.0,5.0,0.0,1.0,5.0,653.2152130592746,27.829033321239905,49.92884439487841,30.962809921856387,35.73349977425351,69.13611552547555,54.77735302783078,17.45103900958091,81.74123388161757,34.90465871832603,44.446045854777154,96.09481217737938,67.41360814131394,34.870942286041696,7.12097636e-07,7.925214983619361,1.328986335e-06,C10011,296,15,9,8,16,20,21,93,83,12,1,1,12,3,1,478,148,330,89,41,23,2,18,5,2133.0,195.92883089402218,103.7967554223241,0.0,0.0,0.0,0.0,0.0,1833.27441368,1503.10029977,0.0,8.244859813084112,0.0,0.0,278.72019044260264,43.20906365720331,10-11,158,37,Cook,0.7853146843765906,0.1930069932631692,0.013986014526198066,0.0,0.0034965035623502386,0.0,0.0006993007124700477,0.0034965035623502386,0.04260316166077201,0.07643551986647887,0.047400625862408896,0.05470402259448136,0.10583972042182359,0.08385804851556654,0.02671560407763705,0.12513675775980457,0.05343515891929891,0.06804196376048577,0.14711049322830066,0.10320275277360487,0.05338354280318546,1.0901424549880812e-09,0.012132624631478392,2.0345305933335697e-09,0.20224719101123595,0.4606741573033708
04007,7.0,4339309.28207,11518.8620073,4.0,1043.0000934,57.0000031185679,930.0000855949772,2.000000416337391,17.00000048156143,0.0,1.000000565457843,15.000000093881699,21.000003131537547,6.000000491890287,10.000001801902359,0.0,0.0,0.0,2.00000083319352,3.000000004551378,788.0000700979214,14.000001709723367,48.00000265747878,699.0000653944154,2.000000389173191,15.000000481561429,0.0,0.0,9.999999465569065,630.4849054582963,149.9367594137321,49.541566265064084,57.52164574438372,11.535955371992898,5.42997982531638,42.95430395422205,14.558713855048362,17.50104469441726,11.880359078886077,56.63513354358692,23.417970383471335,59.89531072754049,53.31907626593438,13.820604408963742,35.074261072585934,27.46222085315056,C04007,466,8,10,68,166,24,2,4,19,68,10,1,83,1,0,410,234,176,231,123,1,12,92,3,1043.0,62.12186503636588,892.6953847935549,0.0,9.106330937734562,0.0,0.0,18.202230562458762,60.87418866988598,36.84974719695589,24.02444147293009,0.0,0.0,0.0,0.0,0.0,4-7,296,189,Cook,0.01776649805117866,0.06091370353750607,0.8870558416416812,0.0025380713340858708,0.019035531912703314,0.0,0.0,0.012690353522844748,0.2378118145504908,0.07857692680057513,0.09123397760422436,0.018296957265943537,0.008612386717441483,0.06812899655860719,0.023091296443434606,0.02775807087989813,0.018843209371127295,0.0898278976281266,0.03714279307995316,0.09499880204745408,0.0845683628653679,0.021920595226490973,0.05563061188132748,0.043557301079537196,0.39826839826839827,0.5324675324675324
16013,13.0,2095511.22107,6308.41339342,16.0,2148.99996961,42.999999758846705,558.9999884246419,0.0,10.999999276540118,0.0,4.99999879423353,3.999999517693412,1526.99998384,534.9999971061604,18.0,20.99999951769341,0.0,0.0,910.9999884246419,41.999998794233534,1418.9999783,982.9999886657952,39.999999758846705,381.99999155963474,0.0,8.999999276540118,0.0,2.999999276540118,1.999999758846706,554.1490548962391,64.95677423253696,49.407358039887754,95.06187228703725,64.14056826777735,50.93549319553584,46.23855329260875,40.522698446676856,17.164484471992775,8.129890163803639,42.634082240351674,14.03645487027493,45.461352738809055,5.998192926655758,9.461279722290328,2.12e-13,0.0,C16013,129,2,1,18,20,21,2,17,26,7,1,0,11,1,0,216,78,138,150,34,9,8,97,2,2149.0,20.228485627674527,565.4562780056806,0.0,0.0,0.0,7.521711768407803,4.760371959942775,1551.03315264,823.5363119427435,0.0,9.087982832618026,0.0,0.0,708.8881139430472,9.52074391988555,16-13,75,37,Cook,0.6927413697662318,0.028188865659298862,0.26920366272117985,0.0,0.006342494301742244,0.0,0.0021141644273555225,0.0014094431215162942,0.11721895699109276,0.08915896833774979,0.17154567249931876,0.1157460573126616,0.09191659309979909,0.0834406427008463,0.07312599036059797,0.030974490203194004,0.014670944743063595,0.0769361273174681,0.02532974611479427,0.08203813096337663,0.01082415078336438,0.01707352857267237,3.8256854925015733e-16,0.0,0.6466666666666666,0.22666666666666666
49029,29.0,1363591.13404,6190.10517091,49.0,1479.02753089,807.8979098188961,318.72628517222125,3.0,130.5894293039062,3.0,13.908762058596373,61.58942936553029,140.31571517219416,65.72628601097645,10.908762038123822,3.954381029298186,0.0,1.0,35.86314300600436,22.86314308779133,1288.5749586,112.49819105520785,756.0347666699969,259.7262853974193,3.0,95.58942930421587,3.0,9.9999999590549,48.72628621632131,765.694175337709,93.64044617892033,49.398690172384654,50.68790223691407,73.94753815255605,7.842724717479115,32.76531152783671,77.34643218777589,16.59569433783946,43.77144033460692,77.17032978207864,110.83670012997575,68.52278682834815,31.999021699871438,11.910155141857496,15.81562206669282,3.44337984257147,C49029,457,15,14,7,139,23,8,12,36,72,2,0,120,4,3,352,152,200,169,78,42,6,33,10,1484.0,745.2955187800475,438.6647673682666,0.0,106.87868332028036,0.0,36.90477559425016,0.725225225225225,155.53102971193024,36.42513247279692,9.854916413739943,0.0,0.794294294294294,0.0,108.45668653109914,0.0,49-29,206,162,Cook,0.08730434368943032,0.5867216040667181,0.2015608666488479,0.00232815326728017,0.07418228071735235,0.00232815326728017,0.007760510859158412,0.037814087485652396,0.12229483936928247,0.06451490916800744,0.0661986258607207,0.09657581386190058,0.010242633377771334,0.04279164264686431,0.10101478459551072,0.021674050648902925,0.05716569584103412,0.10078479407009033,0.14475322354527678,0.08949106449468054,0.04179086472188232,0.01555471561032122,0.02065527279180013,0.00449706939595403,0.1952662721893491,0.46153846153846156
30019,19.0,2455713.05838,6681.06556152,30.0,3009.99990439,332.9999888144531,50.999999913078945,5.999999205695313,5.999999959300859,1.0,13.0,9.999999952057438,2589.99991655,940.9999819203774,43.99999869832467,21.999999166004947,0.0,0.0,1500.99993707,81.99999969061349,2001.99993811,1653.9999501,301.9999888841259,29.999999956539472,3.999999212938734,4.999999959300859,1.0,4.0,2.0,817.3811437218142,69.75032995814038,49.24806169872465,38.15038657325419,41.548259325942375,73.41061791182513,27.862245066335284,54.57384028641762,67.78063984717069,44.022884625320046,122.07890871846939,78.87889695169257,34.36098447319389,31.793281590591214,38.96478800474239,44.957018689994264,2e-14,C30019,216,17,7,5,15,32,10,25,71,14,2,0,11,2,2,251,60,191,361,206,15,46,91,3,3010.0,254.31476384166473,79.28189491894472,0.0,0.0,0.0,6.99205448354143,0.0,2669.41128676,1594.17128359,25.619469637694735,0.0,0.0,0.0,1049.62053352,0.0,30-19,177,52,Cook,0.82617382678916,0.15084914996012977,0.014985015426554485,0.0019980016666308977,0.002497502554381265,0.0004995005149421014,0.0019980020597684055,0.0009990010298842028,0.0853339112284184,0.06025103720215698,0.04667392545849848,0.050830949117273524,0.08981197875150586,0.03408721289980952,0.06676669838250045,0.08292415401038296,0.053858453872411206,0.14935371296015298,0.09650197775854008,0.04203789717577365,0.03889651949374021,0.04767028002055744,0.05500129166827813,2.4468389261994964e-17,0.2520775623268698,0.5706371191135734
02018,18.0,216851.271657,1864.65015861,2.0,1009.99981533,812.9998596237094,48.99999270440819,1.0,93.99997635370113,0.0,0.999999560248933,16.999995878487557,34.99999120982957,24.999992959517325,0.0,0.999999560248826,3.105673e-09,0.0,6.999999566460093,1.999999120497652,962.9998277737833,28.99999318157647,783.9998661710629,42.99999489695272,1.0,90.99997721837495,0.0,0.999999560248906,13.999996745567397,608.5315943847205,45.96823938057493,49.206333915957956,1.547036887e-06,21.99999880973103,10.603171479680087,29.999994671252686,15.94442877082311,2.141786238e-06,17.785706805482555,23.999999049719595,40.88094733678139,142.34123299017693,52.158716374393535,29.595224092503802,33.317452717097396,94.73014430172245,C02018,287,6,21,7,49,98,10,10,22,15,0,1,46,1,0,289,246,43,403,208,14,51,129,1,1010.0,757.6718455060259,18.397318619621508,0.0,197.19014084507043,0.0,0.0,3.910798122065728,32.829896907216494,17.90721649484536,0.0,0.0,0.0,0.0,14.922680412371133,0.0,2-18,209,63,Cook,0.030114224681241388,0.8141225403783052,0.04465213145090383,0.0010384217848841697,0.09449635876752369,0.0,0.0010384213282370537,0.014537901608904663,0.07553961011186758,0.0808607710265396,2.5422457950834774e-09,0.03615259916286677,0.017424192231795022,0.0492989927689545,0.026201480609966264,3.5195974338284537e-09,0.029227252897962488,0.039439199658952345,0.06717966283758144,0.2339093554116883,0.08571242127063367,0.04863383325631137,0.054750571744404335,0.15567005094863323,0.3200992555831266,0.5161290322580645
04029,29.0,2957388.46449,9658.96158419,4.0,1249.99993466,25.999998358528664,1178.99993763,1.999999703340485,10.999999993109085,0.0,0.0,20.999998979717564,11.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,917.9999490689964,9.0,25.999998358528664,864.9999510140182,0.999999703340485,7.999999993109085,0.0,0.0,9.0,586.2054061556984,78.28534134069517,49.20219865702295,60.7573169039158,37.350184689433355,26.019984817196086,13.056685894112709,20.609607487422792,33.98698497324382,16.067460304358814,69.22279686708693,47.919716848128495,50.390946892992716,17.140192186409703,19.68188481337069,25.56892738798936,20.945176092318913,C04029,295,2,7,58,88,9,1,8,9,54,1,1,54,1,1,269,141,128,196,76,2,8,110,0,1250.0,103.13654085558602,1087.48570843,1.05851344227728,6.615709014233,0.0,0.0,8.399133169472831,43.30439508383451,8.735467436429959,14.554559831312599,0.0,0.0,0.0,20.014367816091955,0.0,4-29,185,128,Cook,0.009803922112552932,0.028322439870391014,0.9422657941226151,0.0010893243560140171,0.00871459742587394,0.0,0.0,0.009803922112552932,0.13354592181959898,0.08393337581051694,0.10364509822991709,0.06371518293284556,0.044387145775119444,0.022273226683011526,0.03515765510007733,0.05797794530099702,0.02740926667621219,0.11808624782402824,0.08174560716248468,0.08596124560408556,0.029239225715801745,0.033575065338348496,0.04361769291018472,0.03573009711677035,0.5612244897959183,0.3877551020408163
37019,19.0,1769475.48914,6654.00020075,37.0,1559.0000182,24.000001330972836,948.0000033261466,2.0,0.0,0.0,0.0,10.0,575.0000135456199,245.0000037663806,19.9999999435865,4.0,0.0,5.0,283.0000096904375,18.000000145215353,1050.00001229,382.0000081720175,23.000000802232144,638.0000033137323,2.0,0.0,0.0,0.0,5.0,431.8150442686838,67.28940351285011,49.06387093547806,38.82630489486045,64.11762477696332,17.29587863633865,32.12303455045444,7.350022300222706,2.65714891044077,6.347744679100583,37.464145819814966,31.6122215924306,34.81961441460986,21.143750865664238,7.015928580416994,11.013339743417646,3.675010055620359,C37019,121,0,3,50,19,5,1,4,8,15,6,0,10,0,0,189,85,104,265,142,11,13,96,3,1559.0,16.782590430296853,1008.43896663,0.0,12.574923547400612,0.0,0.0,0.0,521.2035193937336,61.42648709315376,28.66048980210782,0.0,0.0,0.0,419.03685675211955,12.079685746352414,37-19,97,30,Cook,0.36380952733409366,0.02190476241240249,0.607619043662947,0.0019047618824671203,0.0,0.0,0.0,0.0047619047061678,0.15582922458574958,0.1136224214201985,0.08991420148553686,0.14848399940662577,0.04005390471198316,0.07439072579061617,0.017021227948809906,0.006153442187131025,0.014700147119355324,0.08675970491779356,0.07320778192424639,0.08063548242877897,0.04896483146267637,0.016247531607656417,0.025504761563066178,0.008510611439775813,0.3622641509433962,0.5358490566037736
48017,17.0,598756.811569,3543.95735567,48.0,1083.57028009,594.9780800887708,176.22878470400119,6.999999405711552,176.31564887432734,1.0,0.251988565254541,34.32293937308835,93.47283908264953,57.77188399532283,6.188991003795891,1.125994163769581,0.0,0.0,22.56700553779877,5.818964381962454,998.1763691747663,81.03184540202412,550.159116711225,161.03979155835782,3.999999762284621,175.55967943093293,1.0,0.251988565254541,25.133947744687326,937.3365038547128,55.9222565183925,49.037338295063115,7.688570040323266,106.1461962745576,62.93405049763643,53.729619003225444,80.76096957546605,35.73530647763212,44.68812028835199,104.5715654807916,55.39568601118435,204.7124435991569,21.17348584905432,21.940007688664583,27.294638999673385,5.60624925553912,C48017,349,21,13,17,53,52,8,10,29,25,2,1,115,2,0,326,188,138,338,131,83,15,87,22,1043.0,459.17291156670746,257.97999541003674,0.0,156.91669216646267,0.0,0.0,17.157718788249692,151.77268206854345,103.70228733170134,17.439909730722157,0.0,14.585924112607099,0.0,16.044560893512852,0.0,48-17,239,88,Cook,0.08117988754734447,0.5511642368032258,0.1613340052234417,0.004007307611972007,0.17588042038710594,0.0010018269625304208,0.00025244893892135555,0.025179866525458422,0.0596608115531799,0.05231561781004094,0.008202571871152683,0.11324235836120841,0.0671413630417953,0.057321590253091796,0.08616006017406104,0.03812430896553571,0.04767564274364231,0.11156245921368727,0.059099038374558696,0.21839802755712087,0.022588990999475905,0.02340675691007259,0.02911935989628764,0.005981042275088957,0.257396449704142,0.3875739644970414
48016,16.0,1131331.05773,4256.82101629,48.0,2002.99997175,756.9999682494644,639.000009555001,3.999999321612104,182.99999174504381,0.0,6.999999965365587,47.99999964269334,365.00000326790325,151.0000024924652,12.999999871494245,6.000000101519845,2.999999711565974,0.0,167.00000127555387,24.999999815304122,1692.99996592,262.0000019793367,692.999968092748,528.000006957639,3.999999321612104,160.99999027161627,0.0,4.99999981308582,39.99999948276508,1048.00001638,107.00000570107939,49.0000043551949,91.99999751954756,126.99999195603134,81.00000388896996,80.00000327559201,63.99999806954807,84.0000002121586,20.000002587569245,62.00001192127483,53.00000272463219,101.99999316784043,68.99999645751059,25.00000080714202,32.99999966936268,4.066707747e-06,C48016,330,11,10,15,54,37,3,7,24,50,2,0,102,2,1,302,156,146,303,146,48,5,78,26,2003.0,621.7918844591941,452.1589564492169,0.0,363.8418254319894,0.0,0.0,28.02653280088188,537.1808008587179,519.4310511089682,0.0,0.0,0.0,0.0,17.74974974974975,0.0,48-16,201,119,Cook,0.15475487729083454,0.4093325351699945,0.31187242621751404,0.0023626694637518485,0.09509745629801393,0.0,0.00295333722016276,0.023626698339021236,0.10209924048539487,0.04675572861577869,0.08778625580306172,0.12118319653726199,0.07729007883870083,0.076335879795048,0.06106869949355226,0.08015267070539871,0.019083971636425372,0.059160315794111504,0.05057252089337242,0.09732823623435488,0.06583969024719129,0.023854962229387152,0.03148854881066818,3.880446262822796e-09,0.25742574257425743,0.48184818481848185
16035,35.0,2533490.97141,7963.15853419,16.0,2852.00005538,81.00000128982529,893.0000172708021,4.0,3.000000723459881,0.0,9.00000120576647,22.000000480494634,1840.00003441,687.0000070704081,21.000000211546354,30.000000480494634,0.0,0.0,1025.00002206,77.00000457963641,1864.0000385,1161.00002351,69.00000128982529,611.0000120221578,1.0,1.000000723459881,0.0,5.000000723459881,16.000000239341343,801.1945049339132,96.19439109244077,48.95224815890942,96.97172135029471,63.46288973207953,64.2299715200925,58.70629091688453,61.72443356711988,20.00217300694932,68.49332120071793,51.73041589446313,59.49696622831128,74.48094885969083,14.999999391646357,21.7487320709378,1.901852201e-06,4.1523023e-08,C16035,199,8,2,31,35,21,3,22,42,16,1,0,15,1,1,220,72,148,162,62,9,25,63,3,2852.0,44.5122436249483,684.0842958198431,0.0,57.645497630331754,0.0,0.0,28.621297181484724,2037.13666574,923.441968520105,0.0,15.336909871244634,0.0,0.0,1082.29054844,16.067238912732478,16-35,143,44,Cook,0.6228540770011362,0.037017167309369284,0.32778969925013646,0.0005364806756145353,0.000536481063736781,0.0,0.002682403766194923,0.008583690938234571,0.12006371798615292,0.06109908125611428,0.12103393215146109,0.07921034073656595,0.0801677634139422,0.07327345676406871,0.0770405103717121,0.024965439582738034,0.08548900520275987,0.064566613445171,0.07426032737608318,0.09296238104607871,0.01872204477099308,0.027145383470561557,2.37377089993506e-09,5.182639514411677e-11,0.3888888888888889,0.38271604938271603
43022,22.0,879745.747639,3982.92796598,43.0,979.0000145608145,800.0000113048083,50.00000054702636,3.000000031793431,55.00000146576695,0.0,3.0,15.000000303672087,53.00000090774745,15.00000065339997,0.0,6.0,0.0,0.0,28.000000158967183,4.000000095380292,889.0000139184078,44.00000087595402,731.0000107435196,50.00000054702636,3.000000031793431,50.00000144823574,0.0,2.0,9.000000271878658,466.732448111521,15.641849523045396,48.94382665098174,12.614388541075556,6.054906847746016,4.54118167996926,2.54407688e-07,6.05490924278425,1.6943923e-06,7.568633859131979,1.513731155553018,55.503316277365094,71.14515776610875,38.85232304834918,38.34774750356396,68.11770762845268,91.83276643859416,C43022,227,7,19,5,31,53,5,12,26,11,1,2,52,2,1,205,157,48,300,107,80,11,73,29,979.0,783.3001022494886,38.539366053169736,0.0,64.06543967280163,0.0,0.0,8.508691206543967,84.58640081799592,69.57106339468302,0.0,0.0,0.0,0.0,5.005112474437627,10.010224948875255,43-22,170,36,Cook,0.049493813483778334,0.8222722151842515,0.05624296936357005,0.003374578160657678,0.05624297037730387,0.0,0.002249718749929693,0.010123734680508875,0.03351352490347518,0.10486484676395824,0.027027022852419025,0.012972971714834056,0.009729732094572929,5.450824964696087e-10,0.012972976846335506,3.63032891082632e-09,0.016216215285129544,0.003243252449401862,0.11891891489854833,0.15243242258808912,0.08324324397318483,0.08216216305235574,0.14594594377157305,0.19675676463071118,0.24333333333333335,0.3566666666666667
21004,4.0,2673438.95691,6964.2432161,21.0,1115.99999595,3.0,1092.99999595,1.0,0.0,0.0,0.0,7.999999995539683,11.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,804.9999975919641,6.0,3.0,788.9999975964245,1.0,0.0,0.0,0.0,5.999999995539683,293.29074419834717,57.091576987279716,48.904039745813215,27.317460127180805,8.650170650149496,21.49947451717579,15.921078166200836,5.918538993935573,2.276360659110064,0.910544563588771,24.05168728969977,34.19243069064413,2.731633409226975,28.83894687035008,10.407028797704154,4.579772677027454,5.3260346e-08,C21004,223,5,7,83,49,20,0,2,4,19,4,0,26,0,0,283,151,132,146,71,1,10,63,1,1116.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-4,182,69,Cook,0.007453416171364092,0.003726708085682046,0.98012422354857,0.001242236028560682,0.0,0.0,0.0,0.007453416165823326,0.19465863862607857,0.16674252670155967,0.09314122817563757,0.02949350029368654,0.07330430619602536,0.05428428438721442,0.02017976738445238,0.00776144731512769,0.0031045799487384655,0.08200629500068388,0.11658203119945856,0.009313738886282825,0.09832886799471185,0.03548365914563629,0.015615128563110186,1.8159572728957651e-10,0.4315068493150685,0.4863013698630137
34035,35.0,7225134.91538,12123.0488508,34.0,1115.00001141,2.0,1103.00001145,0.0,0.0,0.0,0.0,5.999999801908901,4.000000153294103,1.0,3.000000153294103,0.0,0.0,0.0,0.0,0.0,768.0000126237294,3.000000114970577,2.0,760.0000126078044,0.0,0.0,0.0,0.0,2.99999990095445,374.0983759050518,34.337533077451674,48.79543881504538,1.244119199e-06,7.228955431982862,17.168765162520582,13.554289662895856,21.686861900998444,3.614478805826564,30.723053533423208,29.819436248990037,21.686862477671056,54.21715585167275,51.506296468383255,33.43391109665609,6.325335743738402,3.83676404e-07,C34035,272,4,9,86,61,19,3,8,9,35,9,0,28,0,0,292,169,123,190,117,5,12,54,2,1115.0,0.0,1069.06367041,0.0,0.0,0.0,0.0,28.39700374531835,17.53932584269663,9.187265917602996,8.352059925093634,0.0,0.0,0.0,0.0,0.0,34-35,193,77,Cook,0.0039062500854936625,0.0026041666238615954,0.9895833334838179,0.0,0.0,0.0,0.0,0.0039062498068268355,0.09178744225868204,0.1304347785445343,3.3256471536133163e-09,0.01932367499456242,0.04589371745061547,0.036231885877890065,0.05797101323557386,0.009661840410512603,0.08212559987488662,0.0797101462331886,0.057971014777073775,0.1449275360271368,0.13768115497367417,0.08937197606316741,0.01690821492725167,1.0256029662566062e-09,0.28421052631578947,0.6157894736842106
34019,19.0,10237489.0792,22409.5511739,34.0,1235.97528426,15.999103750658163,1171.98054481,0.999902749350912,2.999999085968906,0.0,0.0,14.997114678028526,28.99861918397864,7.998912178549823,14.999707005428819,0.0,0.0,0.0,6.0,0.0,841.9838270160928,20.99881418174928,14.999501785409622,796.9860072483656,0.0,2.999999085968906,0.0,0.0,5.999504714599455,565.9816756413493,93.9854546851056,48.46660905296275,23.97085738153582,20.545467700748006,11.85537844138137,74.44808240759501,28.8399088080016,6.831345514309628,33.89170659154454,33.106166275199065,40.147916549047196,82.06930707074633,45.7331213348801,8.372902086859392,1.241747627812786,12.475704113620003,C34019,255,10,6,79,54,30,0,6,6,22,5,1,31,2,0,274,169,105,208,133,5,13,57,0,1236.0,118.30597989378344,1020.98942431,0.0,0.0,0.0,0.0,54.05574163387631,42.648854163944705,0.0,0.536178107606679,0.0,0.0,0.0,0.0,42.112676056338024,34-19,174,90,Cook,0.024939688279010056,0.017814477314328434,0.9465573823107801,0.0,0.0035630127203281387,0.0,0.0,0.007125439375553215,0.16605741622041878,0.08563282370942876,0.04235270930701588,0.03630058813735736,0.02094657645576122,0.1315379730681797,0.05095555218341882,0.01206990580846739,0.059881278935647035,0.05849335358372582,0.070935011285574,0.14500347025855292,0.08080318374805516,0.014793592173053188,0.0021939714327423834,0.022042593692601444,0.27403846153846156,0.6394230769230769
06020,20.0,2550394.1619,9260.54700778,6.0,1340.0000178,5.0,1295.00001805,8.999999963041049,0.0,3.0,0.0,15.999999852164192,11.999999926082097,4.0,3.999999926082096,0.0,0.0,0.0,2.0,2.0,934.0000116379215,7.0,5.0,901.0000118227163,5.999999963041049,0.0,3.0,0.0,11.999999852164192,469.68973932169087,141.77395835190217,48.40239227480134,39.82015696174961,26.416668590971593,14.072270301037161,33.18881080598134,23.313265928053955,20.415028258208608,3.641068126314422,39.77719064174425,36.5331218902976,35.87514373739692,6.460663263814362,1.89417601e-07,0.0,0.0,C06020,129,2,0,47,17,14,2,3,5,7,5,3,22,1,0,159,88,71,175,71,60,5,30,9,1340.0,0.0,1298.24565098,0.0,0.0,0.0,0.0,3.496,38.25834901960785,24.471999999999998,5.5936,0.0,0.0,0.0,4.1952,3.997549019607844,6-20,115,36,Cook,0.007494646587556629,0.005353318991111878,0.9646680948565147,0.006423982749763643,0.0,0.0032119913946671266,0.0,0.012847965420386059,0.30184597721178036,0.10305184086989498,0.08477970376627017,0.05624280536577529,0.029960778622415366,0.07066113654922808,0.04963545927514223,0.04346492279710275,0.007752070827803738,0.08468822567678197,0.07778139233583733,0.07638051405850704,0.013755172240178422,4.032823907832224e-10,0.0,0.0,0.17142857142857143,0.4057142857142857
05006,6.0,1774885.53955,9353.22991278,5.0,1127.99996014,17.999999799762122,1075.99996054,1.0,2.0,0.0,4.000000002100322,12.0,14.999999795561477,0.0,7.999999795561478,0.0,0.0,0.0,1.0,6.0,906.9999684038942,7.999999795561478,17.999999799762122,868.9999688085705,1.0,2.0,0.0,2.0,7.0,512.3015048353112,152.17334373118808,48.37293946394375,68.7103717294107,28.601568448625617,32.186868046324356,23.725833944265364,15.615367005436681,12.241201803356313,21.59954828245597,17.305073586719598,21.61165115541041,11.897612646449724,11.633727686293915,14.179035422197735,18.08241891615378,14.364942967079294,C05006,250,2,5,81,76,17,2,3,7,19,3,1,31,2,0,268,139,129,79,30,2,3,44,0,1128.0,14.23768086741958,1082.10416619,0.0,3.781567489114658,0.0,1.295715778474399,6.734348441623482,19.84652123170841,6.227848101265823,0.0,0.0,0.0,0.0,6.539240506329114,7.079432624113475,5-6,172,101,Cook,0.008820286741177718,0.019845645454032234,0.9581036373549222,0.0011025358708223155,0.002205071741644631,0.0,0.002205071741644631,0.007717751095756208,0.297038642859554,0.09442279401364266,0.13412096408246724,0.05582956165201997,0.06282797872450407,0.04631224722225337,0.03048081424327756,0.02389452634399634,0.04216178964650815,0.03377908013813591,0.04218541415832435,0.023223848718294183,0.02270875173406682,0.027677130143812182,0.0352964391973955,0.028040017121747807,0.5569620253164557,0.379746835443038
